mz,ret,int,mod,kmd,HS_num
1072.65784572105,794.273,1851,22.7249104810501,0.273637958934614,1517
1122.66776424428,820.123,5600,22.7380225642801,0.260525038166634,1518
1022.71365989416,817.663,544.5,22.7775310941599,0.221013984668502,1519
1222.83362615476,874.35,512,22.9102715947599,0.0882650052317331,1520
1122.8793711453,874.35,559.5,22.9496294652999,0.0489046206969306,1521
372.992583018179,342.444,626.5,23.014937938179,-0.0164080237791495,1522
322.996345321006,265.874,1020,23.015506681006,-0.0169768029347779,1522
472.998288420494,466.983,646,23.027030460494,-0.0285013185073808,1524
173.108790144999,210.315,7428,23.118370824999,-0.119847517403741,1525
323.181571897078,517.227,665,23.200733257078,-0.202215210406166,1526
273.236683587011,609.9515,7674,23.252651387011,-0.254136656624212,1527
523.22112740832,196.8,987.5,23.2530630083199,-0.254548304225636,1527
573.226251371234,455.918,580.5,23.261380531234,-0.262866358423707,1529
323.251771958449,584.747,2605.5,23.270933318449,-0.272419755825752,1530
673.257839834769,447.13,4911.5,23.299356114769,-0.300844367659693,1531
573.26622729869,611.994,1766,23.30135645869,-0.30284483935327,1531
373.304836990406,813.972,1188.5,23.327191910406,-0.328681941315949,1533
473.301774902616,880.918,1390,23.330516942616,-0.332007185913369,1533
573.295471086183,705.09,31990.5,23.3306002461831,-0.332090494801378,1533
773.283147694875,196.8,591,23.331051094875,-0.332541372291416,1533
573.329344234435,431.573,1387,23.364473394435,-0.365965806710165,1537
473.339091944762,790.575,2711,23.367833984762,-0.369326611695897,1537
573.333886038787,845.3695,1691,23.369015198787,-0.370507901171322,1537
673.328298676681,638.5635,1692,23.369814956681,-0.371307710150063,1540
523.340298679893,857.083,6739.5,23.372234279893,-0.373727187896861,1540
623.345562087614,664.4125,29749,23.383884807614,-0.385378459798744,1542
423.365995591787,855.855,944,23.391544071787,-0.393038213209309,1543
673.352044136353,783.1845,6487,23.393560416353,-0.395054686570006,1543
723.349896697814,783.183,1065,23.394606537814,-0.396100874852209,1543
623.373920384088,788.111,20075,23.412243104088,-0.413738567666883,1546
773.38724708768,643.336,663.5,23.4351504876799,-0.436647414474351,1547
773.393683546427,791.807,631,23.441586946427,-0.44308428435204,1548
773.412921332204,641.973,622,23.4608247322039,-0.462323298947922,1549
623.432590305545,848.4535,2854,23.470913025545,-0.472412236681407,1550
723.426923845291,393.381,707,23.471633685291,-0.473132942459756,1550
523.46372561979,643.336,5903,23.49566121979,-0.497162011724299,1552
723.46139596783,794.273,4274,23.50610580783,0.492392733084671,1553
823.493149908949,854.623,2806,23.544246868949,0.454249235694761,1554
923.499845138229,843.518,773.5,23.557329218229,0.441166050776019,1555
873.51549255931,852.1555,4475.5,23.56978307931,0.428711394201173,1556
873.536014928422,886.723,7161,23.590305448422,0.408187714217206,1557
773.546551690692,928.1115,43769.5,23.594455090692,0.404037806887573,1557
923.546046020443,890.452,11452,23.603530100443,0.394962217467764,1559
923.580664045803,680.339,3327,23.638148125803,0.360341980871794,1560
1073.57171174556,641.973,1109,23.6387765055599,0.359713560976843,1560
823.61388478345,887.965,1636,23.66498174345,0.333506649219885,1562
873.62160950368,807.814,2432,23.67590002368,0.322587671581573,1563
773.628108002848,793.04,896,23.676011402848,0.322476285299331,1563
1123.62573814703,719.417,3214,23.69599646703,0.30248994456565,1565
1073.66266352222,794.273,1343,23.7297282822201,0.268755974746455,1566
1123.66383351239,841.052,3017,23.73409183239,0.264392145853435,1566
423.77317531009,891.694,732,23.79872379009,0.199756059769243,1568
173.964135962565,588.838,5111,23.973716642565,0.0247520295768595,1569
173.964240851905,500.313,6159,23.973821531905,0.0246471335369733,1569
173.964486095645,345.981,6347,23.974066775645,0.0244018741320247,1569
173.997343661424,171.291,2183.5,24.006924341424,-0.00845779043319794,1572
573.990269098974,601.097,1946,24.025398258974,-0.0269328880098101,1573
224.026305924627,133.77,1260,24.039080164627,-0.0406156675984448,1574
374.051771792766,767.174,4341,24.074126712766,-0.0756644543454286,1575
224.102754298261,204.311,689.5,24.115528538261,-0.117068924393664,1576
174.106743234911,212.5675,29570,24.116323914911,-0.117864351848596,1576
224.121793981925,291.059,1395,24.134568221925,-0.136109824222814,1578
374.159006627548,222.327,1008,24.181361547548,-0.182906138782585,1579
224.176148338691,401.874,975,24.188922578691,-0.190467652888572,1580
424.188696968958,204.31,4853.5,24.214245448958,-0.215792140660994,1581
324.203350029798,225.33,6678,24.222511389798,-0.224058609490271,1582
274.208973479963,604.5005,726,24.224941279963,-0.226488654865136,1582
374.218820132833,523.733,1029,24.241175052833,-0.24272346467194,1584
524.216242412205,195.299,1811.5,24.248178012205,-0.24972687135994,1585
324.229987396938,852.592,604,24.249148756938,-0.250697678099527,1585
424.243622213299,690.109,31587,24.269170693299,-0.270720893367297,1587
474.250441520364,582.029,1315.5,24.279183560364,-0.28073440000702,1588
674.26067839908,445.714,1675,24.30219467908,-0.30374698856474,1589
574.269607458787,611.994,616,24.304736618787,-0.30628909063887,1589
524.281860818007,712.906,6716.5,24.313796418007,-0.315349468555951,1591
374.299789174258,881.766,5326,24.322144094258,-0.323697678017197,1592
774.277496323369,196.8,726,24.3253997233689,-0.326953515082323,1592
574.308786719809,698.577,632,24.3439158798089,-0.345470854246969,1594
674.321610349446,652.874,3186.5,24.363126629446,-0.364682830975994,1595
624.326497955392,673.8285,805.5,24.364820675392,-0.366376985129705,1595
524.333699693113,223.828,674,24.365635293113,-0.367191654884664,1595
524.346274677867,793.6525,3338,24.378210277867,-0.379767442869252,1598
574.360729545406,857.7005,2563,24.395858705406,-0.3974169977065,1599
624.362624192337,815.8145,6048,24.400946912337,-0.402505529648124,1600
724.375321534605,786.879,796.5,24.4200313746049,-0.421591210941415,1601
724.37649106789,639.245,1123.5,24.42120090789,-0.422760818930783,1601
824.381505286226,624.254,543,24.432602246226,-0.434162885530554,1603
624.434866802258,866.3465,911.5,24.4731895222581,-0.474752754086126,1604
724.437591473797,706.394,1626,24.4823013137971,-0.483865127643412,1605
574.454018229205,695.972,2768,24.489147389205,-0.490711640346262,1606
574.455871143213,631.068,3139,24.491000303213,-0.492564672709705,1606
524.471544214563,666.397,1082.5,24.503479814563,0.494955018808014,1608
674.482808560228,777.021,1629,24.524324840228,0.474108661661148,1609
624.487780912311,723.3225,614.5,24.526103632311,0.472329755957276,1609
724.487012381564,869.4295,1742.5,24.531722221564,0.466710807815389,1611
724.49828902546,780.718,9533,24.54299886546,0.45543344362045,1612
824.494801077622,855.855,1557,24.545898037622,0.452534086273204,1612
774.517954424252,881.766,15512,24.565857824252,0.43257302470613,1614
924.512939903324,843.518,1119.5,24.570423983324,0.428006573969469,1614
874.518261209432,884.242,14149.5,24.572551729432,0.425878691951198,1616
674.549331325606,897.303,1359.5,24.590847605606,0.407581647122925,1617
974.533201258958,878.052,699,24.593878898958,0.404550160146186,1617
774.546128902118,947.23,30113,24.594032302118,0.404396747187548,1617
974.55006137411,633.793,2334,24.61073901411,0.387688968049702,1620
724.596157324341,888.587,2708,24.640867164341,0.357558893374517,1621
924.588582944195,679.037,1805,24.646067024195,0.352358701378193,1622
1074.58016109005,641.973,936,24.6472258500501,0.351199801502617,1622
1024.5991389074,659.611,4921.5,24.6630101073999,0.335414535928976,1624
874.61023369053,829.368,563,24.66452421053,0.333900336085094,1624
824.623815471668,889.209,2698,24.674912431668,0.323511451396712,1626
1124.63170286607,719.417,1620,24.7019611860701,0.296460969247846,1627
824.655881401288,809.045,2984.5,24.706978361288,0.291443473556456,1628
1174.65082616712,644.7,713,24.7242780471199,0.274142682702177,1629
1074.6703531141,803.506,969,24.7374178740999,0.261002016412021,1630
1124.67064315557,820.123,860,24.7409014755699,0.257518192426232,1630
1024.68415389588,887.965,584,24.7480250958799,0.25039411709281,1632
425.106597783603,186.29,505.5,25.132146263603,-0.133751586477331,1633
375.149427127135,135.272,556.5,25.171782047135,-0.173389901756138,1634
275.161699026673,210.316,858,25.177666826673,-0.179275057186032,1635
375.175799692455,223.8285,888,25.198154612455,-0.19976415163103,1636
325.19746834374,213.229,1553,25.21662970374,-0.218240423017733,1637
375.212369746646,629.705,6475,25.234724666646,-0.236336541744549,1638
425.249781526114,703.788,950,25.275330006114,-0.276944474889945,1639
575.244540879908,321.218,953,25.279670039908,-0.281284785904745,1639
325.260638250454,620.166,5154,25.279799610454,-0.281414364727141,1639
375.266776936522,745.828,2302,25.289131856522,-0.290747206894991,1642
475.266133309366,801.0345,6797,25.294875349366,-0.296491066606166,1643
675.256641273666,451.003,1347.5,25.298157553666,-0.299773480557974,1643
525.267065770881,626.979,17157,25.299001370881,-0.300617351672031,1643
375.29061259461,877.2325,1864.5,25.31296751461,-0.314584387492346,1646
525.281569015519,804.121,197996,25.313504615519,-0.315121522708864,1646
325.296431672967,854.623,836,25.315593032967,-0.317210073555032,1646
575.281646921191,626.979,1340,25.3167760811911,-0.318393197346609,1646
575.28875070985,196.8,759,25.32387986985,-0.325497439762103,1650
475.299009369901,636.5195,980,25.327751409901,-0.329369227108828,1650
525.313725149457,207.314,755,25.345660749457,-0.347279710628868,1652
625.318595582373,643.336,23110,25.3569183023729,-0.358537982624171,1653
525.337884839212,874.35,5536,25.369820439212,-0.371440943590869,1654
675.329621926323,651.511,4058.5,25.3711382063229,-0.372758794874358,1654
675.337702304003,842.127,3292,25.379218584003,-0.380839688690799,1656
525.349739967479,793.0375,1218,25.381675567479,-0.383296829107394,1656
575.351985956571,850.922,5557,25.387115116571,-0.388736725652052,1658
625.355823917021,394.796,1092.5,25.394146637021,-0.395768695242509,1659
625.369050865408,796.732,3368.5,25.407373585408,-0.408996488504499,1660
725.385479740812,790.575,1473.5,25.430189580812,-0.431813941286578,1661
825.385301174119,641.973,6548,25.436398134119,-0.438022891166725,1662
725.402582518472,641.973,1084,25.4472923584719,-0.448917811391198,1663
575.458946957764,631.068,1525,25.4940761177641,-0.495704559009027,1664
575.459771510507,695.972,1617,25.494900670507,-0.496529164420622,1664
725.456543763928,883.03,957.5,25.501253603928,0.497117496362989,1666
525.479027257373,689.458,2782,25.510962857373,0.487407622736782,1667
625.474972902536,725.927,1310,25.513295622536,0.485074708567709,1667
575.482440355213,914.529,6347,25.517569515213,0.480800542894599,1669
625.492265124764,183.288,557,25.530587844764,0.467781381794225,1670
825.490842229697,863.8695,2960,25.541939189697,0.456429311790885,1671
875.520645043972,883.004,7857,25.574935563972,0.42343082986315,1672
875.547537149268,890.452,15746,25.601827669268,0.396537006826406,1673
975.548963061958,633.793,1099,25.609640701958,0.388723475076745,1674
775.566390927172,775.79,22826,25.614294327172,0.384069552611209,1674
925.559881801372,965.729,5229,25.6173658813719,0.380997802214893,1676
925.562725007999,853.389,858,25.620209087999,0.3781544139772,1676
725.588669326933,783.183,3687.5,25.633379166933,0.364983493800764,1678
825.585308375132,890.4515,641,25.6364053351319,0.361957132304383,1678
975.595844758342,855.2395,17880,25.656522398342,0.34183878411136,1680
275.640923784694,629.705,800,25.656891584694,0.341469574177495,1680
1025.63606868471,631.068,2819.5,25.6999398847099,0.298418524439285,1682
725.656298130148,889.209,1309,25.701007970148,0.29735037077694,1682
1075.63484972541,796.733,709.5,25.70191448541,0.296443797611118,1682
825.659847880772,807.814,1696,25.710944840772,0.287412865432657,1685
1075.65918689361,377.819,769,25.72625165361,0.272105074867568,1686
1125.66022681744,796.733,1164,25.7304851374399,0.267871320622817,1686
1225.87507679131,884.242,506,25.95172223131,0.04662009517142,1688
525.96853186202,468.212,533.5,26.00046746202,-0.00212824915377041,1689
425.975565484119,267.375,524,26.001113964119,-0.00277479254833679,1689
226.022681680777,518.4595,634,26.035455920777,-0.0371189428084051,1691
176.103931555605,162.2815,791,26.113512235605,-0.115180243505336,1692
326.139729014288,205.811,583,26.158890374288,-0.160561280729667,1693
276.152873235037,199.804,620,26.168841035037,-0.170512577079933,1694
276.17050786332,400.459,587.5,26.18647566332,-0.188148331779701,1695
376.169042497371,807.662,5328,26.191397417371,-0.193070400209137,1695
226.192009379044,517.227,8286,26.204783619044,-0.206457456929513,1697
226.209316758729,607.2255,964,26.222090998729,-0.223765942128239,1698
276.206635438111,611.994,1897,26.222603238111,-0.224278214229685,1698
326.207968312225,226.0845,1585,26.227129672225,-0.228804937470898,1700
376.207019557423,206.562,2558,26.229374477423,-0.231049886056439,1700
426.206129757331,606.545,510,26.231678237331,-0.233353793117772,1700
376.211071245463,644.464,148717,26.233426165463,-0.235101832899204,1703
326.22173662746,640.609,4037.5,26.24089798746,-0.242574132160939,1704
376.222729077252,365.082,3118.5,26.245083997252,-0.246760409335479,1704
426.221960566745,205.811,1159,26.247509046745,-0.249185613729139,1706
426.23196340446,319.803,705,26.25751188446,-0.259189090378186,1707
326.242715590383,407.532,512,26.261876950383,-0.263554435121023,1707
426.240513907674,737.648,14999,26.266062387674,-0.267740139758018,1709
476.238314501421,505.517,3174,26.267056541421,-0.268734357006849,1709
476.251351418048,639.245,2275,26.280093458048,-0.281772106370568,1711
476.269260687496,800.419,2776,26.298002727496,-0.299682519778116,1712
526.270702828146,626.979,5745,26.302638428146,-0.304318516534863,1712
376.293601720231,789.343,1345.5,26.315956640231,-0.317637579324298,1714
376.294213398214,679.037,1000,26.316568318214,-0.318249296378497,1714
576.283473436608,624.254,574,26.318602596608,-0.320283704712551,1714
476.293870829477,635.156,2114,26.322612869477,-0.324294233738897,1717
476.29532554396,483.398,897,26.32406758396,-0.32574904114216,1717
526.304004513978,703.7855,3674,26.335940113978,-0.337622329521423,1719
376.314659827214,884.242,1669,26.337014747214,-0.338697031399818,1719
476.308689994072,867.779,1203,26.337432034072,-0.339114344912105,1719
726.3082529479,846.416,9477,26.3529627879,-0.354646090771439,1722
676.320605174372,641.973,1037.5,26.362121454372,-0.363805342255773,1723
526.34084380981,810.892,19937,26.3727794098101,-0.374463978473727,1724
576.33765664883,792.4235,1362.5,26.37278580883,-0.374470377902412,1724
676.337702617703,716.813,4014.5,26.379218897703,-0.380903877690798,1726
626.366010890936,809.045,2721,26.404333610936,-0.40602019513301,1727
726.367469484203,624.254,898,26.412179324203,-0.413866409547268,1728
776.37481846391,626.979,782,26.4227218639099,-0.424409622661756,1729
576.397801281366,883.004,24745,26.432930441366,-0.434618852193694,1730
826.38892282621,641.973,3536,26.44001978621,-0.441708649871543,1731
826.406499688073,793.04,602,26.457596648073,-0.459286634461591,1732
826.428685283293,662.988,846,26.479782243293,-0.481473646792551,1733
626.445751155202,863.261,772,26.4840738752019,-0.485765552830685,1733
526.454152344112,698.577,1984,26.486087944112,-0.487779750390018,1735
526.455153542481,633.793,2533,26.487089142481,-0.488781012710774,1735
576.48130777509,886.728,2271.5,26.51643693509,0.481869320081728,1737
626.486515607416,710.302,1920.5,26.524838327416,0.473467391114468,1738
726.48478744402,778.254,4252,26.52949728402,0.468808136918369,1738
726.491147362804,884.8635,2489,26.535857202804,0.462447811892616,1740
776.497926874449,879.287,665.5,26.545830274449,0.452474103214854,1741
676.521875949505,881.766,8738,26.563392229505,0.434911026384157,1742
676.533981719339,981.971,12143.5,26.5754979993389,0.422804483290747,1743
876.549932510349,892.935,12453,26.604223030349,0.394077617461335,1744
776.569432160249,775.79,7065,26.617335560249,0.380964249994804,1745
826.578593981769,887.347,855,26.629690941769,0.368608079271326,1746
976.569291100792,719.417,23898.5,26.629968740792,0.368330262503832,1746
926.577324934057,888.5875,2725.5,26.6348090140569,0.363489680065072,1748
826.585652596456,784.414,7969,26.636749556456,0.361549013713329,1748
726.592355508546,783.183,1608,26.637065348546,0.361233201452023,1748
1026.579305413,780.718,907.5,26.6431766129999,0.355121546639339,1751
776.617511190343,947.128,1613,26.6654145903429,0.332882148839417,1752
976.632089575714,876.818,1323,26.692767215714,0.305527776311806,1753
1026.63769623211,631.068,1513.5,26.7015674321101,0.296726997799396,1754
1126.64453653695,689.458,532,26.71479485695,0.283498728053928,1755
976.682948531254,884.242,713,26.743626171254,0.254665572141676,1756
1026.69031141948,889.209,591.5,26.7541826194799,0.244108449619716,1757
1076.69147179836,817.663,4532,26.75853655836,0.239754232630503,1757
426.769874812713,891.694,1410,26.795423292713,0.202865142127052,1759
1226.88021195698,883.004,599,26.95685739698,0.0414207262115269,1760
526.982076782026,768.405,4007,27.014012382026,-0.0157379096251589,1761
326.99617120018,262.869,5346.5,27.01533256018,-0.0170581721059762,1761
227.159433591907,244.859,2647.5,27.172207831907,-0.173943464284804,1763
377.155167415458,202.808,711,27.177522335458,-0.179258307301154,1764
327.181656362633,225.33,1119,27.200817722633,-0.202555182475578,1765
377.182988650485,204.311,862,27.205343570485,-0.207081319417341,1765
427.200022248341,205.0185,602,27.225570728341,-0.227309769288695,1767
277.21029866549,598.372,507,27.22626646549,-0.228005550878095,1767
377.211543049824,643.104,40531,27.233897969824,-0.23563754267667,1769
327.225107800581,664.713,2105,27.244269160581,-0.246009395896294,1770
377.234233172072,848.8755,862.5,27.256588092072,-0.258329114262494,1771
427.243044740742,729.833,4653.5,27.268593220742,-0.270335009763471,1772
477.24154279693,505.517,1085,27.27028483693,-0.27202673400393,1772
527.238859604913,223.0445,716,27.270795204913,-0.272537134586855,1772
477.252964659015,362.253,35782,27.281706699015,-0.283449325663526,1775
427.271766208246,891.694,652.5,27.297314688246,-0.299058311859199,1776
427.272713570904,639.245,5609,27.298262050904,-0.300005735030311,1776
527.26722289656,632.431,1045.5,27.29915849656,-0.300902237947071,1776
477.281720442625,640.609,4387,27.310462482625,-0.312206946057302,1779
477.281786936338,807.814,371078.5,27.310528976338,-0.312273444017649,1779
377.293934935381,789.343,1362,27.316289855381,-0.318034691038349,1781
527.288440560625,540.654,845,27.320376160625,-0.322121257296203,1781
427.304406469895,722.021,807,27.329954949895,-0.33170065841415,1783
427.305090267015,783.183,28937,27.330638747015,-0.332384499211798,1783
577.296675174905,626.979,1853,27.331804334905,-0.333550161554058,1783
477.326516913394,556.274,569.5,27.355258953394,-0.357006278213419,1786
527.331108169091,817.049,616,27.363043769091,-0.364791591167659,1787
677.337729727191,851.347,1420.5,27.379246007191,-0.380994864190257,1788
677.34225738743,278.836,2397,27.38377366743,-0.38552281363468,1788
577.351112518248,828.74,3795,27.386241678248,-0.387990982097563,1790
427.362352318666,879.287,6579,27.387900798666,-0.389650208492412,1790
677.364653517647,641.291,1624.5,27.406169797647,-0.407920374410764,1792
627.369947199337,852.156,100667,27.408269919337,-0.410020630246663,1792
777.386291639171,665.745,4522,27.434195039171,-0.435947406054879,1794
727.395326024413,838.585,4233,27.4400358644129,-0.441788604381259,1795
827.393751985997,640.609,1057,27.444848945997,-0.446601993402282,1795
527.456249297439,699.88,588,27.4881848974389,-0.489940712940211,1797
827.43981960058,688.154,887,27.49091656058,-0.492672550566908,1797
677.476846008042,869.435,4188,27.518362288042,0.479879968867408,1799
727.474661019693,767.7945,922,27.519370859693,0.478871332793688,1799
627.489673117746,686.852,4600,27.5279958377459,0.470245803817761,1801
727.490581252857,891.0645,970,27.5352910928571,0.462950082720226,1802
827.487326452591,850.922,4810,27.538423412591,0.459817562908597,1802
577.511864196875,722.021,919.5,27.546993356875,0.451247071216926,1804
677.518209572655,979.505,5578,27.559725852655,0.438513762145135,1805
927.51268085264,779.486,601,27.57016493264,0.428074015361176,1806
877.522906366849,862.019,2986.5,27.577196886849,0.421041611983924,1807
777.579202745514,923.483,4989,27.6271061455139,0.371129165351249,1808
1027.56476262285,805.351,2084,27.6286338228499,0.369601390434354,1808
777.580951726411,800.426,1672,27.6288551264109,0.369380072737499,1808
977.57105684843,719.417,13793,27.63173448843,0.366500526798404,1808
927.575023360469,879.287,1557,27.632507440469,0.365727525386887,1812
827.593102327805,793.036,70490,27.644199287805,0.354034931230899,1813
1127.58196258641,719.417,619.5,27.6522209064101,0.346012800242761,1814
877.614949833806,795.503,2155,27.669240353806,0.328992265724764,1815
977.632603921288,833.661,1449,27.693281561288,0.304949522604034,1816
1027.63661422208,629.0235,579,27.70048542208,0.297745201663474,1817
1077.64231802704,797.964,2519.5,27.7093827870399,0.288847268381687,1818
1027.69262322534,889.209,508,27.75649442534,0.241732620812627,1819
1077.69471073218,826.279,2061,27.76177549218,0.236451216642763,1820
627.959029178874,641.973,5699,27.9973518988739,0.000859762440086342,1821
527.966158603222,565.688,7409.5,27.998094203222,0.000117410677148655,1821
427.973456130033,324.047,6882,27.999004610033,-0.000793054286361894,1821
377.980664906945,267.2685,999.5,28.003019826945,-0.0048085276714005,1824
128.002047563358,253.863,512,28.008434683358,-0.0102237299599039,1825
577.975671588876,632.213,1373.5,28.010800748876,-0.0125899466110013,1825
477.983393399752,479.495,734,28.012135439752,-0.0139247227407964,1825
378.010249915616,731.6265,943,28.032604835616,-0.0343954260931696,1828
378.063193660055,401.162,1979,28.085548580055,-0.0873425523286073,1829
128.101472122543,199.804,1025.5,28.107859242543,-0.109654639916414,1830
228.171320990045,311.205,671,28.184095230045,-0.185895497013462,1831
328.18628924464,478.195,1117.5,28.20545060464,-0.207252235688998,1832
228.207721137837,620.166,132705,28.220495377837,-0.222297969875086,1833
278.205244162096,625.516,288564,28.221211962096,-0.223014599906094,1833
378.214760679146,628.3465,855,28.237115599146,-0.238919252805431,1835
478.212657944998,484.405,533.5,28.241399984998,-0.243203912323736,1835
478.218497601981,345.9805,845,28.247239641981,-0.249043942316462,1837
428.231429770597,661.655,1083,28.256978250597,-0.258783172988842,1838
328.238079587521,719.417,1101,28.257240947521,-0.259045886692604,1838
378.241023607294,759.793,52708,28.263378527294,-0.265183858505225,1840
428.253522616814,549.767,1133,28.279071096814,-0.280877430392536,1841
428.256474951274,783.183,14918,28.282023431274,-0.283829953433724,1841
478.253529419967,640.609,18141,28.282271459967,-0.284077997969575,1841
528.27188710236,491.205,1204,28.30382270236,-0.305630616954204,1844
428.285100812422,226.833,995,28.310649292422,-0.312457643066637,1845
328.294757235027,809.985,3229.5,28.313918595027,-0.3157271544992,1845
478.31127505241,557.576,1381,28.34001709241,-0.341827318931053,1847
428.346098064361,883.626,2078,28.371646544361,-0.373458791222163,1848
628.334546758131,641.973,1657,28.372869478131,-0.374681803107364,1848
678.343106282624,716.813,520.5,28.384622562624,-0.386435638332046,1850
578.351811688979,828.74,1205,28.386940848979,-0.388754072768052,1850
678.352225855992,227.5845,510,28.3937421359919,-0.395555794215284,1852
628.361352084341,791.8055,4505,28.399674804341,-0.401488841515061,1853
728.373874951737,625.616,6831,28.418584791737,-0.420400036791762,1854
478.396799740206,621.528,1060,28.425541780206,-0.427357469640469,1855
778.393017858656,666.457,1349,28.440921258656,-0.442737930458861,1856
728.40059256383,837.353,1713,28.4453024038299,-0.447119355479799,1856
828.405125337307,639.245,1067,28.456222297307,-0.458039946468034,1858
678.422111650877,599.733,1083,28.463627930877,-0.46544605307497,1859
628.438787273994,685.55,2250,28.477109993994,-0.478928977362443,1860
678.440983350054,753.0265,1721.5,28.482499630054,-0.484318957687037,1861
578.464761668312,636.5205,5041,28.499890828312,0.498288733187337,1862
628.475012776754,843.518,7361.5,28.5133354967541,0.48484320596333,1863
828.492673327912,868.181,2439.5,28.543770287912,0.454406470774529,1864
728.5115517782,897.887,2545.5,28.5562616182,0.441914342599375,1865
578.52257829089,789.343,19625.5,28.55770745089,0.440468417556417,1865
778.51188396199,641.973,901.5,28.5597873619899,0.438388373601583,1865
678.536422145429,849.689,3854,28.577938425429,0.420236150758342,1868
678.537099446755,959.562,66129,28.5786157267549,0.419558806169448,1868
878.526067092382,847.22,1902,28.580357612382,0.417816809278975,1868
728.538699207517,886.723,5804,28.583409047517,0.414765179232859,1871
928.560703038322,886.1105,1558,28.618187118322,0.379984886968714,1872
878.577861506112,839.818,1353,28.632152026112,0.366019087166364,1873
978.574245636562,718.116,3276,28.6349232765619,0.363247659701983,1873
928.578073145822,966.965,2975,28.635557225822,0.362613669948246,1873
778.588348265593,891.694,9745,28.636251665593,0.361919185819602,1873
828.600456593151,801.658,35635,28.651553553151,0.346616320849307,1877
978.600477222001,885.4905,1503.5,28.661154862001,0.337014398712995,1878
1078.60004690103,718.7665,1272.5,28.66711166103,0.331057219191962,1879
978.608347112052,808.4295,10818,28.669024752052,0.329144005970647,1879
328.6719452451,643.336,1785,28.6911066051,0.307060742438125,1881
1028.63516708225,796.733,7730,28.6990382822501,0.299128558649954,1882
1078.6340862137,797.964,1916.5,28.7011509736999,0.297015732251339,1882
1228.64865836635,690.761,1056,28.72530380635,0.272861356832209,1884
428.974817378667,324.047,754,29.000365858667,-0.00221826515024759,1885
628.962416267568,640.609,885,29.000738987568,-0.00259141788490069,1885
528.969271451163,565.688,886,29.001207051163,-0.0030595113776144,1885
379.064060696738,382.063,2316,29.086415616738,-0.0882735196736348,1888
379.146028524626,651.391,3062.5,29.168383444626,-0.170246583279607,1889
229.166556375406,213.318,1431,29.179330615406,-0.181194453313168,1890
229.210767918385,620.166,20704,29.223542158385,-0.225408820316829,1891
279.226247189367,629.705,50103,29.242214989367,-0.244082844031141,1892
429.216744371276,225.33,887,29.242292851276,-0.244160710913604,1892
329.241453038605,684.247,1171,29.260614398605,-0.262483428536598,1894
429.258702625727,783.183,4715,29.284251105727,-0.286121645459843,1895
479.261851404479,618.8085,13664.5,29.290593444479,-0.292464389330519,1896
629.262023266175,253.863,651,29.300345986175,-0.30221755397281,1897
529.276866387581,679.037,82315.5,29.308801987581,-0.310674095508261,1898
429.287694620213,688.154,12378,29.313243100213,-0.315115491817608,1898
329.297972499613,780.718,715.5,29.317133859613,-0.319006499740965,1900
479.296951698197,688.154,9679,29.325693738197,-0.32756692508957,1901
379.305789295704,720.719,7494.5,29.328144215704,-0.330017559121529,1901
429.309628291143,796.1135,3062,29.335176771143,-0.337050563766979,1903
529.305330450487,780.1035,1543,29.337266050487,-0.339139976564184,1903
279.326775083125,652.192,3394,29.342742883125,-0.344617159036545,1905
479.331688527846,862.644,724082,29.360430567846,-0.362305973563252,1906
679.319947805361,255.8385,863,29.361464085361,-0.363339557094491,1906
679.329877839887,559.858,1801,29.371394119887,-0.373270225904321,1908
629.340040874513,720.719,3166,29.378363594513,-0.380240145707376,1909
579.344746719613,791.1875,1816.5,29.379875879613,-0.381752527405069,1909
629.35114757147,267.375,4327,29.38947029147,-0.391347552107845,1911
529.366275757251,633.793,1588,29.3982113572509,-0.400089176226743,1912
629.363645805188,818.894,7279,29.401968525188,-0.403846584153939,1912
729.371436954414,628.341,4413,29.416146794414,-0.418025759020793,1914
679.381746264666,793.04,3128.5,29.423262544666,-0.425141963793408,1915
679.382765785291,665.7155,14276,29.424282065291,-0.426161549540552,1915
579.395213789616,868.8135,74065,29.430342949616,-0.432222821006235,1917
529.401626377553,854.623,5608,29.433561977553,-0.435442054559644,1917
779.391097027035,688.154,4142.5,29.439000427035,-0.440880851424026,1919
629.414164531442,685.55,1776,29.452487251442,-0.454368537305754,1920
829.423156088244,641.973,628,29.474253048244,-0.476135724404116,1921
679.456538720572,681.642,1140.5,29.498055000572,-0.499939197088452,1922
779.458652767572,789.343,578.5,29.5065561675719,0.491559092897205,1923
579.49028342699,643.336,1704,29.52541258699,0.47270146902008,1924
729.488896008138,891.694,2126,29.533605848138,0.464507684525302,1925
679.511724348088,959.801,27822,29.553240628088,0.444871650398113,1926
579.526462748951,788.111,7685,29.561591908951,0.436519836094817,1927
779.518480176393,628.3455,551,29.566383576393,0.431727862583557,1927
729.541820639052,886.723,3059,29.586530479052,0.41157967303559,1929
829.540547074764,598.372,877.5,29.591644034764,0.406465790693801,1930
829.541807532989,891.694,9787,29.592904492989,0.405205251956772,1930
779.562677715135,896.0255,3414.5,29.610581115135,0.387527500711485,1932
879.57110172382,916.395,1598,29.62539224382,0.372715425961474,1933
929.568174701287,886.728,5199,29.625658781287,0.37244887146926,1933
979.567309270501,807.814,4970,29.627986910501,0.370120593545494,1933
979.575549935701,718.116,1894,29.636227575701,0.361879401970668,1936
